active_cust,expenditure,months_on_network,Num_complaints,number_plan_changes,relocated,monthly_bill,technical_issues_per_month,Speed_test_result
1,1147.25,59,4,1,0,133,4,78
1,1150.5,59,4,1,0,91,4,78
1,1128.4,63,4,1,0,35,4,78
1,1133.6,62,4,1,0,80,4,78
1,1129.7,62,4,1,0,47,4,78
1,1114.75,65,4,1,0,125,4,78
1,1127.1,62,4,1,0,31,2,78
1,1138.8,61,4,1,0,48,2,78
1,1140.75,61,4,1,0,125,2,78
1,1134.9,62,4,1,0,160,2,78
1,1134.25,62,4,1,0,47,2,78
1,1129.05,62,4,1,0,36,4,78
1,1153.75,59,4,1,0,173,4,78
1,1168.05,56,4,1,0,80,4,78
1,1170.65,56,4,1,0,39,4,78
1,1166.1,57,4,1,0,76,4,78
1,1170.65,56,4,1,0,92,4,78
1,1171.95,56,4,1,0,90,4,78
1,1190.15,53,4,1,0,161,4,78
1,1192.75,53,4,1,0,40,4,78
1,1191.45,54,4,1,0,48,4,78
1,1190.15,53,4,1,0,164,4,78
1,1175.85,55,4,1,0,165,4,78
1,1177.8,55,4,1,0,42,4,78
1,1173.25,56,4,1,0,158,4,78
1,1173.25,55,4,1,0,49,4,78
0,1157.65,58,4,1,0,44,4,78
1,1144.65,60,4,1,0,47,4,78
1,1144.0,60,4,1,0,31,4,78
1,1158.3,58,4,1,0,50,4,78
1,1173.9,56,4,1,0,33,4,78
1,1177.15,55,4,1,0,50,4,78
1,1173.25,55,4,1,0,49,4,78
1,1198.6,52,4,1,0,162,4,78
1,1201.85,52,4,1,0,39,4,78
1,1171.95,56,4,1,0,51,4,78
1,1173.25,56,4,1,0,37,4,78
1,1176.5,56,4,1,0,41,4,78
1,1175.2,55,4,1,0,44,4,78
0,1155.7,58,4,1,0,48,4,78
0,1144.65,60,4,1,0,43,4,78
0,1140.1,60,4,1,0,37,4,78
0,1140.1,60,4,1,0,33,4,78
0,1118.65,65,4,1,0,34,4,78
1,1121.9,64,4,1,0,32,4,78
1,1119.3,65,4,1,0,50,4,78
1,1163.5,56,4,1,0,34,4,78
1,1166.75,57,4,1,0,43,4,78
1,1168.7,57,4,1,0,43,4,78
1,1168.05,56,4,1,0,37,4,78
1,1196.0,52,4,1,0,48,4,78
1,1195.35,53,4,1,0,50,4,78
1,1236.3,47,4,1,0,47,4,78
1,1239.55,47,4,1,0,44,4,78
1,1243.45,46,4,1,0,48,4,78
1,1248.65,47,4,1,0,32,4,78
1,1243.45,47,4,1,0,34,4,78
1,1238.9,47,4,1,0,37,4,78
1,1244.1,46,4,1,0,33,4,78
1,1243.45,46,4,1,0,47,4,78
1,1229.15,49,4,1,0,31,4,78
1,1230.45,48,4,1,0,47,4,78
1,1229.15,48,4,1,0,36,4,78
1,1229.15,48,4,1,0,38,4,78
1,1207.7,51,4,1,0,44,4,78
1,1206.4,51,4,1,0,43,4,78
1,1155.05,58,4,1,0,33,4,78
1,1154.4,58,4,1,0,34,4,78
0,1162.85,57,4,1,0,38,4,78
0,1166.75,56,4,1,0,37,4,78
0,1137.5,61,4,1,0,33,4,78
0,1140.75,61,4,1,0,50,4,78
1,1165.45,57,4,1,0,40,4,78
0,1189.5,53,4,1,0,35,4,78
1,1203.15,52,4,1,0,127,4,78
1,1202.5,52,4,1,0,136,4,78
1,1203.15,51,4,1,0,125,4,78
1,1203.15,52,4,1,0,179,4,78
1,1201.2,52,4,1,0,88,4,78
1,1227.2,49,4,1,0,125,4,78
1,1209.65,51,4,1,0,52,4,78
1,1210.95,51,4,1,0,163,4,78
1,1207.7,50,4,1,0,166,4,78
1,1203.15,52,4,1,0,172,4,78
1,1204.45,51,4,1,0,171,4,78
1,1203.15,52,4,1,0,177,4,78
1,1194.7,53,4,1,0,162,4,78
1,1193.4,53,4,1,0,174,4,78
1,1168.7,56,4,1,0,181,4,78
1,1171.3,57,4,1,0,167,4,78
1,1169.35,57,4,1,0,175,4,78
1,1166.1,56,4,1,0,180,4,78
1,1170.0,57,4,1,0,180,4,78
1,1181.05,54,4,1,0,180,4,78
1,1181.05,55,4,1,0,169,4,78
1,1184.3,54,4,1,0,162,4,78
1,1210.95,51,4,1,0,174,4,78
1,1211.6,51,4,1,0,173,4,78
1,1196.65,53,4,1,0,169,4,77
1,1196.65,52,4,1,0,176,4,77
0,1196.0,52,4,1,0,181,4,77
0,1179.1,55,4,1,0,180,4,77
0,1178.45,54,4,1,0,177,4,77
1,1180.4,55,4,1,0,178,4,77
1,1181.7,55,4,1,0,173,4,77
0,1194.05,52,4,1,0,162,4,77
0,1182.35,54,4,1,0,179,4,77
0,1181.05,54,4,1,0,172,4,77
0,1186.9,54,4,1,0,178,4,77
0,1175.2,56,4,1,0,161,4,77
0,1173.9,55,4,1,0,178,4,77
0,1176.5,55,4,1,0,162,4,77
0,1188.85,53,4,1,0,181,4,77
1,1198.6,52,4,1,0,176,4,77
1,1194.05,53,4,1,0,177,4,77
1,1199.25,52,4,1,0,119,4,77
1,1197.95,52,4,1,0,134,4,77
1,1210.95,50,4,1,0,91,4,77
1,1192.1,53,4,1,0,118,4,77
1,1193.4,53,4,1,0,137,4,77
1,1209.0,51,4,1,0,138,4,77
1,1196.0,53,4,1,0,91,4,77
1,1197.3,52,4,1,0,41,4,77
1,1192.75,53,4,1,0,82,4,77
1,1193.4,52,4,1,0,179,4,77
1,1202.5,51,4,1,0,167,4,77
1,1205.1,52,4,1,0,164,4,77
1,1222.0,49,4,1,0,160,4,77
1,1223.95,49,4,1,0,172,4,77
1,1212.9,50,4,1,0,90,4,77
1,1211.6,50,4,1,0,124,4,77
1,1238.25,47,4,1,0,135,4,77
1,1238.25,47,4,1,0,120,4,77
1,1238.9,47,4,1,0,121,4,77
1,1236.95,48,4,1,0,135,4,77
1,1194.05,53,4,1,0,169,4,77
1,1197.3,53,4,1,0,177,4,77
1,1197.3,53,4,1,0,178,4,77
0,1179.1,55,4,1,0,174,4,77
1,1181.05,54,4,1,0,169,4,77
1,1194.05,53,4,1,0,163,4,77
1,1192.75,52,4,1,0,172,4,77
1,1191.45,53,4,1,0,171,4,77
1,1207.05,51,4,1,0,42,4,77
1,1218.75,50,4,1,0,41,4,77
1,1201.85,52,4,1,0,31,4,77
1,1202.5,52,4,1,0,38,4,77
1,1207.7,50,4,1,0,47,4,77
0,1203.15,52,4,1,0,30,4,77
0,1203.15,51,4,1,0,38,4,77
1,1207.7,51,4,1,0,34,4,77
1,1199.25,52,4,1,0,75,4,77
1,1205.1,51,4,1,0,79,4,77
1,1202.5,52,4,1,0,78,4,77
1,1165.45,57,4,1,0,90,4,77
1,1191.45,54,4,1,0,77,4,77
1,1192.1,54,4,1,0,78,4,77
1,1196.65,52,4,1,0,82,4,77
1,1196.0,53,4,1,0,80,4,77
1,1200.55,52,4,1,0,129,4,77
1,1240.2,47,4,1,0,74,4,77
1,1220.7,50,4,1,0,81,4,77
1,1220.7,50,4,1,0,86,4,77
1,1256.45,46,4,1,0,91,4,77
1,1253.85,45,4,1,0,122,4,77
1,1257.1,45,4,1,0,118,4,77
1,1254.5,45,4,1,0,36,4,77
1,1216.8,49,4,1,0,128,4,77
1,1217.45,49,4,1,0,135,4,77
0,1231.75,48,4,1,0,123,4,77
0,1211.6,51,4,1,0,133,4,77
1,1192.75,53,4,1,0,118,4,77
1,1194.05,53,4,1,0,118,4,77
1,1195.35,53,4,1,0,124,4,77
1,1183.0,54,4,1,0,47,4,77
1,1173.25,55,4,1,0,40,4,77
1,1171.3,56,4,1,0,74,4,77
1,1189.5,54,4,1,0,82,4,77
1,1186.25,54,4,1,0,86,4,77
1,1175.85,55,4,1,0,92,4,77
1,1175.85,55,4,1,0,86,4,77
1,1174.55,55,4,1,0,74,4,77
0,1147.25,59,4,1,0,173,4,77
0,1149.85,59,4,1,0,168,4,77
0,1148.55,59,4,1,0,165,4,77
1,1168.7,56,4,1,0,174,4,77
1,1168.7,56,4,1,0,168,4,77
1,1184.3,54,4,1,0,30,4,77
1,1179.1,55,4,1,0,75,4,77
1,1184.95,54,4,1,0,74,4,77
1,1160.9,57,4,1,0,39,4,77
1,1166.1,57,4,1,0,117,4,77
1,1152.45,59,4,1,0,133,4,77
1,1234.35,48,4,1,0,131,4,77
1,1210.3,51,4,1,0,125,4,77
1,1210.3,51,4,1,0,135,4,77
1,1224.6,49,4,1,0,161,4,77
1,1218.75,49,4,1,0,129,4,77
1,1217.45,49,4,1,0,115,4,77
1,1215.5,50,4,1,0,86,4,77
1,1218.1,50,4,1,0,119,4,77
1,1212.25,50,4,1,0,165,4,77
0,1191.45,53,4,1,0,32,4,77
1,1189.5,53,4,1,0,177,4,77
0,1184.3,53,4,1,0,41,4,77
0,1159.6,58,4,1,0,30,4,77
1,1169.35,56,4,1,0,42,4,78
1,1184.3,54,4,1,0,50,4,77
1,1207.7,51,4,1,0,37,4,77
1,1209.0,51,4,1,0,31,4,77
1,1235.65,48,4,1,0,168,4,77
1,1232.4,48,4,1,0,122,4,77
1,1231.1,48,4,1,0,91,4,77
1,1210.95,51,4,1,0,78,4,77
0,1218.75,50,4,3,1,93,4,77
0,1188.85,54,4,3,1,90,4,77
0,1183.65,54,4,3,1,90,4,77
0,1199.9,52,4,1,0,92,4,77
1,1199.9,52,4,1,0,85,4,77
1,1180.4,54,4,1,0,81,4,77
1,1181.7,55,4,1,0,81,4,77
1,1199.25,53,4,1,0,170,4,77
1,1196.0,52,4,1,0,76,4,77
1,1196.0,52,4,1,0,124,4,77
1,1205.1,51,4,1,0,39,4,77
1,1207.7,51,4,1,0,76,4,77
1,1202.5,51,4,1,0,86,4,77
1,1207.05,51,4,1,0,37,4,77
1,1204.45,51,4,1,0,128,4,77
1,1220.05,50,4,1,0,168,4,77
1,1186.9,54,4,1,0,163,4,77
1,1186.9,54,4,1,0,169,4,77
1,1184.3,54,4,1,0,159,4,77
1,1220.05,49,4,1,0,167,4,77
1,1249.3,46,4,1,0,47,4,77
1,1201.85,52,4,1,0,180,4,77
1,1198.6,51,4,1,0,41,4,77
1,1216.15,50,4,1,0,49,4,77
1,1194.7,53,4,1,0,84,4,77
1,1176.5,56,4,1,0,88,4,77
1,1175.2,55,4,1,0,79,4,77
1,1186.9,53,4,1,0,80,4,77
1,1188.2,53,4,1,0,84,4,77
1,1194.7,53,4,1,0,76,4,77
1,1196.0,53,4,1,0,78,4,77
0,1188.85,53,4,1,0,93,4,77
0,1138.8,61,4,1,0,93,4,77
0,1114.75,65,4,1,0,118,4,77
0,1114.1,65,4,1,0,134,4,77
0,1121.9,64,4,1,0,118,4,77
0,1141.4,61,4,4,1,90,4,77
0,1140.1,60,4,4,1,87,4,77
1,1186.25,54,4,1,0,79,4,77
1,1194.7,52,4,1,0,171,4,77
1,1196.0,53,4,1,0,35,4,77
1,1197.3,53,4,1,0,79,4,77
1,1212.9,50,4,1,0,39,4,77
1,1208.35,51,4,1,0,86,4,77
1,1181.05,54,4,1,0,83,4,77
1,1183.65,54,4,1,0,88,4,77
1,1171.3,56,4,1,0,74,4,77
1,1151.8,59,4,1,0,32,4,77
1,1164.8,56,4,1,0,158,4,77
1,1177.15,55,4,1,0,170,4,77
1,1177.8,55,4,1,0,177,4,77
1,1176.5,54,4,1,0,165,4,77
0,1169.35,56,4,1,0,164,4,77
0,1171.3,57,4,1,0,127,4,77
0,1157.65,58,4,1,0,86,4,77
0,1155.05,58,4,1,0,73,4,77
0,1155.05,59,4,1,0,74,4,77
1,1172.6,56,4,1,0,90,4,77
1,1171.3,56,4,1,0,80,4,77
0,1179.1,55,4,1,0,92,4,77
0,1160.9,57,4,1,0,86,4,77
1,1173.9,55,4,1,0,74,4,77
0,1177.15,55,4,1,0,74,4,77
0,1179.1,55,4,1,0,91,4,77
0,1181.7,54,4,1,0,89,4,77
0,1186.9,54,4,4,1,36,4,77
0,1186.9,53,4,4,1,130,4,77
0,1184.95,53,4,4,1,121,4,77
0,1183.65,54,4,3,1,44,4,77
0,1197.3,52,4,4,1,48,4,77
1,1198.6,52,4,1,0,50,4,77
1,1182.35,54,4,1,0,48,4,77
1,1185.6,54,4,1,0,40,4,77
1,1186.25,54,4,1,0,34,4,77
0,1170.0,55,4,1,0,34,4,77
1,1144.0,60,4,1,0,35,4,77
1,1142.05,60,4,1,0,40,4,77
1,1160.25,57,4,1,0,49,4,77
1,1158.3,57,4,1,0,46,4,77
1,1168.05,56,4,1,0,52,4,77
1,1180.4,55,4,1,0,42,4,77
1,1184.3,53,4,1,0,51,4,77
1,1184.95,54,4,1,0,39,4,77
1,1220.7,49,4,1,0,162,4,77
1,1225.9,49,4,1,0,174,4,77
1,1213.55,50,4,1,0,50,4,77
1,1216.8,50,4,1,0,132,4,77
1,1213.55,50,4,1,0,128,4,77
1,1205.75,51,4,1,0,126,4,77
1,1218.1,50,4,1,0,132,4,77
1,1213.55,50,4,1,0,129,4,77
1,1200.55,52,4,1,0,46,4,77
1,1207.7,51,4,1,0,179,4,77
1,1208.35,51,4,1,0,32,4,77
1,1217.45,50,4,1,0,40,4,77
1,1223.3,50,4,1,0,49,4,77
1,1199.9,52,4,1,0,32,4,77
1,1197.95,51,4,1,0,47,4,77
1,1235.65,48,4,1,0,45,4,77
1,1234.35,47,4,1,0,38,4,77
1,1235.65,47,4,1,0,43,4,77
1,1218.75,50,4,1,0,78,4,77
1,1217.45,50,4,1,0,131,4,77
1,1221.35,49,4,1,0,50,4,77
1,1170.65,56,4,1,0,30,4,77
1,1170.0,56,4,1,0,44,4,77
1,1175.2,56,4,1,0,115,4,77
1,1171.3,56,4,1,0,123,4,77
1,1162.2,57,4,1,0,126,4,77
1,1144.65,59,4,1,0,118,4,77
1,1142.05,60,4,1,0,85,4,77
1,1199.9,52,4,1,0,40,4,77
1,1202.5,52,4,1,0,44,4,77
1,1199.25,52,4,1,0,37,4,77
1,1173.9,56,4,1,0,53,4,77
1,1175.2,55,4,1,0,36,4,77
1,1171.95,56,4,1,0,52,4,77
1,1176.5,55,4,1,0,39,4,77
1,1207.05,51,4,1,0,45,4,77
1,1209.0,51,4,1,0,43,4,77
1,1204.45,51,4,1,0,44,4,77
1,1220.05,49,4,1,0,43,4,77
1,1197.95,52,4,1,0,34,4,77
1,1194.7,52,4,1,0,49,4,77
1,1188.2,54,4,1,0,84,4,77
1,1188.85,53,4,1,0,90,4,77
1,1185.6,54,4,1,0,95,4,77
1,1185.6,54,4,1,0,76,4,77
1,1159.6,57,4,1,0,76,4,77
1,1142.7,60,4,1,0,93,4,77
1,1144.0,61,4,1,0,90,4,77
1,1157.0,58,4,1,0,84,4,77
1,1170.65,56,4,1,0,91,4,77
1,1167.4,56,4,1,0,87,4,77
0,1170.65,55,4,1,0,88,4,77
1,1162.2,57,4,1,0,172,4,77
1,1159.6,57,4,1,0,165,4,77
1,1162.2,58,4,1,0,172,4,77
1,1136.2,62,4,1,0,91,4,77
1,1131.65,62,4,1,0,171,4,77
1,1133.6,62,4,1,0,120,4,77
1,1131.65,63,4,1,0,169,4,77
1,1131.65,62,4,1,0,89,4,77
1,1162.2,57,4,1,0,75,4,77
1,1158.95,58,4,1,0,92,4,77
1,1162.85,57,4,1,0,170,4,77
1,1160.9,57,4,1,0,181,4,77
1,1162.2,57,4,1,0,163,4,77
1,1163.5,57,4,1,0,175,4,77
1,1151.8,59,4,1,0,175,4,77
1,1154.4,59,4,1,0,164,4,77
1,1172.6,56,4,1,0,181,4,77
1,1186.25,53,4,1,0,175,4,77
1,1190.15,53,4,1,0,167,4,77
1,1200.55,52,4,1,0,180,4,77
1,1190.15,53,4,1,0,180,4,77
1,1194.05,53,4,1,0,170,4,77
1,1201.2,52,4,1,0,171,4,77
1,1181.7,54,4,1,0,173,4,77
1,1197.3,52,4,1,0,175,4,77
0,1179.1,54,4,1,0,123,4,77
0,1187.55,53,4,1,0,162,4,77
1,1192.75,53,4,1,0,181,4,77
1,1190.15,53,4,1,0,49,4,77
1,1210.3,51,4,1,0,85,4,77
1,1205.1,51,4,1,0,78,4,77
1,1206.4,51,4,1,0,87,4,77
1,1152.45,58,4,1,0,75,4,77
0,1166.1,56,4,1,0,172,4,77
1,1166.1,57,4,1,0,162,4,77
1,1165.45,57,4,1,0,164,4,77
1,1166.1,57,4,1,0,171,4,77
1,1162.2,58,4,1,0,120,4,77
1,1192.1,53,4,1,0,119,4,77
1,1186.25,53,4,1,0,132,4,77
1,1190.15,53,4,1,0,92,4,77
1,1157.65,58,4,1,0,44,4,77
1,1157.0,58,4,1,0,93,4,77
1,1157.65,58,4,1,0,82,4,77
1,1168.7,57,4,1,0,91,4,77
1,1166.1,56,4,1,0,176,4,77
1,1170.65,56,4,1,0,138,4,77
1,1173.25,56,4,1,0,43,4,77
1,1181.7,55,4,1,0,45,4,77
1,1183.65,54,4,1,0,38,4,77
1,1176.5,54,4,1,0,36,4,77
1,1205.1,51,4,1,0,161,4,77
1,1219.4,50,4,1,0,117,4,77
1,1218.75,49,4,1,0,122,4,77
1,1223.3,49,4,1,0,115,4,77
1,1232.4,48,4,1,0,49,4,77
1,1227.2,48,4,1,0,41,4,77
1,1225.9,48,4,1,0,52,4,77
1,1227.2,49,4,1,0,46,4,77
1,1227.85,49,4,1,0,87,4,77
1,1218.75,50,4,1,0,45,4,77
1,1202.5,51,4,1,0,42,4,77
1,1203.15,52,4,1,0,39,4,77
0,1205.1,51,4,1,0,49,4,77
0,1207.05,51,4,1,0,135,4,77
0,1208.35,51,4,1,0,120,4,77
0,1208.35,51,4,1,0,135,4,77
0,1209.65,51,4,1,0,88,4,77
0,1205.1,51,4,1,0,41,4,77
0,1199.9,52,4,1,0,33,4,77
1,1199.9,51,4,1,0,170,4,77
1,1186.9,54,4,1,0,160,4,77
1,1195.35,52,4,1,0,171,4,77
1,1196.65,52,4,1,0,138,4,77
1,1157.65,58,4,1,0,175,4,77
1,1153.1,59,4,1,0,168,4,77
1,1190.15,53,4,1,0,116,4,77
1,1212.9,51,4,1,0,131,4,77
0,1209.65,51,4,1,0,135,4,78
0,1207.7,51,4,1,0,169,4,78
0,1203.8,52,4,1,0,125,4,78
0,1209.0,51,4,1,0,43,4,78
1,1209.0,51,4,1,0,39,4,78
1,1207.05,50,4,1,0,45,4,78
1,1208.35,50,4,1,0,33,4,78
1,1212.9,51,4,1,0,52,4,78
1,1212.9,51,4,1,0,77,4,78
1,1238.25,48,4,1,0,131,4,78
1,1237.6,47,4,1,0,178,4,77
1,1236.3,47,4,1,0,168,4,77
1,1248.65,46,4,1,0,159,4,77
1,1253.2,46,4,1,0,75,4,77
1,1255.15,45,4,1,0,46,4,77
0,1238.25,47,4,1,0,37,4,77
0,1238.25,48,4,1,0,78,4,77
0,1218.75,49,4,1,0,158,4,77
0,1213.55,50,4,1,0,79,4,77
1,1203.8,52,4,1,0,124,4,77
1,1199.9,52,4,1,0,31,4,77
1,1177.15,55,4,1,0,44,4,77
1,1173.9,55,4,1,0,46,4,77
1,1175.85,55,4,1,0,36,4,77
1,1182.35,54,4,1,0,34,4,77
1,1179.1,54,4,1,0,47,4,77
0,1186.9,54,4,1,0,35,4,77
1,1196.0,52,4,1,0,41,4,77
1,1203.15,51,4,1,0,173,4,77
1,1202.5,51,4,1,0,171,4,77
1,1203.15,52,4,1,0,175,4,77
1,1203.15,51,4,1,0,117,4,77
1,1229.15,49,4,1,0,52,4,77
0,1229.15,48,4,4,1,38,4,77
0,1227.85,48,4,1,0,34,4,77
0,1229.8,48,4,1,0,48,4,77
1,1219.4,49,4,1,0,117,4,77
1,1228.5,49,4,1,0,125,4,77
1,1245.4,47,4,1,0,124,4,77
1,1231.1,48,4,1,0,125,4,78
1,1229.15,49,4,1,0,117,4,78
1,1229.8,49,4,1,0,170,4,78
1,1212.25,50,4,1,0,131,4,78
1,1215.5,50,4,1,0,173,4,78
1,1213.55,50,4,1,0,30,4,78
1,1210.95,51,4,1,0,41,4,78
1,1215.5,50,4,1,0,49,4,78
1,1210.3,50,4,1,0,88,4,78
1,1231.75,48,4,1,0,136,4,78
1,1216.15,50,4,1,0,81,4,78
1,1214.85,50,4,1,0,40,4,78
0,1224.6,49,4,1,0,165,4,78
0,1214.85,50,4,1,0,161,4,78
0,1214.85,50,4,1,0,170,4,78
0,1214.2,50,4,1,0,177,4,78
1,1213.55,51,4,1,0,79,4,78
1,1214.2,50,4,1,0,45,4,78
1,1227.85,48,4,1,0,35,4,78
1,1225.25,49,4,1,0,174,4,78
1,1205.75,51,4,1,0,83,4,77
1,1206.4,51,4,1,0,81,4,77
1,1203.15,51,4,1,0,35,4,77
1,1216.8,50,4,1,0,83,4,77
1,1212.25,50,4,1,0,162,4,77
1,1209.65,51,4,1,0,39,4,77
1,1207.7,51,4,1,0,163,4,77
1,1203.8,51,4,1,0,169,4,77
1,1201.85,51,4,1,0,116,4,77
0,1191.45,52,4,1,0,172,4,77
1,1210.95,50,4,1,0,167,4,77
1,1222.65,50,4,1,0,164,4,77
1,1222.0,49,4,1,0,170,4,77
1,1199.25,52,4,1,0,175,4,77
1,1201.85,52,4,1,0,167,4,77
1,1200.55,52,4,1,0,178,4,77
1,1204.45,51,4,1,0,168,4,77
1,1190.15,53,4,1,0,175,4,77
1,1173.25,55,4,1,0,163,4,78
1,1196.65,52,4,1,0,121,4,78
1,1199.25,52,4,1,0,131,4,78
1,1231.1,48,4,1,0,125,4,78
1,1225.25,49,4,1,0,132,4,78
1,1242.8,46,4,1,0,120,4,78
1,1228.5,48,4,1,0,119,4,78
1,1232.4,48,4,1,0,135,4,77
1,1223.95,49,4,1,0,79,4,77
0,1235.0,48,4,1,0,135,4,77
0,1233.7,48,4,1,0,122,4,77
1,1238.25,47,4,1,0,84,4,78
1,1220.7,49,4,1,0,173,4,78
1,1222.0,49,4,1,0,131,4,78
1,1213.55,50,4,1,0,32,4,78
1,1216.8,50,4,1,0,50,4,78
1,1245.4,47,4,1,0,79,4,78
1,1242.15,47,4,1,0,117,4,78
1,1244.75,47,4,1,0,118,4,78
1,1215.5,50,4,1,0,44,4,78
1,1210.3,50,4,1,0,125,4,78
1,1214.85,51,4,1,0,90,4,78
1,1211.6,50,4,1,0,123,4,78
1,1212.9,50,4,1,0,158,4,78
1,1181.7,55,4,1,0,175,4,78
1,1180.4,55,4,1,0,130,4,78
0,1211.6,50,4,1,0,77,4,78
0,1210.3,51,4,1,0,93,4,78
0,1212.25,50,4,1,0,75,4,78
1,1210.3,50,4,1,0,84,4,78
1,1224.6,48,4,1,0,80,4,78
1,1197.95,52,4,1,0,79,4,78
1,1212.25,50,4,1,0,93,4,78
1,1212.9,50,4,1,0,74,4,78
1,1209.65,51,4,1,0,73,4,78
1,1208.35,51,4,1,0,86,4,78
1,1186.9,54,4,1,0,91,4,78
1,1176.5,55,4,1,0,85,4,78
1,1180.4,54,4,1,0,86,4,78
1,1181.7,55,4,1,0,93,4,78
1,1184.3,54,4,1,0,40,4,78
1,1173.9,56,4,1,0,122,4,78
1,1170.0,56,4,1,0,173,4,78
1,1182.35,54,4,1,0,77,4,78
1,1182.35,54,4,1,0,74,4,78
1,1155.05,58,4,1,0,82,4,78
1,1155.7,58,4,1,0,171,4,78
1,1157.0,58,4,1,0,89,4,78
1,1169.35,56,4,1,0,42,4,78
1,1170.0,56,4,1,0,45,4,78
1,1169.35,56,4,1,0,48,4,78
1,1210.3,51,4,1,0,31,4,78
1,1210.95,51,4,1,0,35,4,78
1,1207.05,51,4,1,0,45,4,78
1,1236.3,47,4,1,0,31,4,78
1,1238.9,48,4,1,0,44,4,78
1,1207.7,52,4,1,0,38,4,78
1,1223.3,49,4,1,0,34,4,78
1,1223.3,48,4,1,0,50,4,78
1,1214.85,50,4,1,0,39,4,78
1,1214.85,49,4,1,0,45,4,78
1,1208.35,51,4,1,0,44,4,78
1,1198.6,52,4,1,0,48,4,78
1,1194.05,52,4,1,0,39,4,78
1,1195.35,52,4,1,0,178,4,78
1,1197.95,53,4,1,0,176,4,78
1,1196.65,52,4,1,0,115,4,78
1,1192.1,53,4,1,0,117,4,78
1,1205.1,51,4,1,0,36,4,78
1,1199.25,52,4,1,0,169,4,78
1,1179.1,54,4,1,0,41,4,78
1,1159.6,58,4,1,0,43,4,78
1,1181.7,55,4,1,0,46,4,78
1,1183.0,55,4,1,0,40,4,78
1,1181.05,55,4,1,0,43,4,78
1,1201.2,52,4,1,0,49,4,78
1,1177.8,55,4,1,0,44,4,78
1,1183.0,54,4,1,0,46,4,78
1,1172.6,56,4,1,0,42,4,78
1,1173.25,56,4,1,0,49,4,78
1,1155.05,58,4,1,0,42,4,78
1,1178.45,55,4,1,0,93,4,78
1,1181.05,55,4,1,0,174,4,78
1,1202.5,52,4,1,0,30,4,78
0,1205.1,51,4,1,0,49,4,78
1,1225.25,48,4,1,0,31,4,78
1,1231.1,49,4,1,0,44,4,78
1,1225.25,49,4,1,0,33,4,78
1,1227.85,48,4,1,0,47,4,78
0,1227.85,49,4,1,0,175,4,78
1,1220.7,49,4,1,0,85,4,78
1,1221.35,49,4,1,0,86,4,78
1,1216.15,50,4,1,0,84,4,77
1,1223.3,49,4,1,0,76,4,77
0,1212.25,50,4,1,0,160,4,77
0,1215.5,50,4,1,0,39,4,77
0,1207.7,52,4,1,0,42,4,77
1,1218.1,49,4,1,0,85,4,77
1,1212.25,50,4,1,0,75,4,78
1,1216.8,50,4,1,0,125,4,78
1,1217.45,50,4,1,0,40,4,78
1,1213.55,50,4,1,0,171,4,77
1,1238.9,47,4,1,0,134,4,77
1,1240.85,47,4,1,0,169,4,77
1,1231.75,47,4,1,0,170,4,77
1,1231.1,48,4,1,0,162,4,77
1,1196.0,53,4,1,0,164,4,77
1,1187.55,54,4,1,0,170,4,77
1,1165.45,56,4,1,0,170,4,77
1,1170.65,56,4,1,0,166,4,78
1,1184.3,54,4,1,0,167,4,77
1,1181.7,54,4,1,0,176,4,77
1,1181.05,54,4,1,0,168,4,77
1,1185.6,54,4,1,0,160,4,77
1,1184.95,54,4,1,0,167,4,77
1,1188.2,53,4,1,0,175,4,77
1,1191.45,53,4,1,0,172,4,77
1,1197.3,52,4,1,0,159,4,77
1,1196.0,53,4,1,0,161,4,77
1,1220.7,49,4,1,0,178,4,77
1,1222.0,49,4,1,0,179,4,77
1,1225.9,49,4,1,0,179,4,77
1,1221.35,49,4,1,0,177,4,78
1,1245.4,46,4,1,0,163,4,77
1,1244.75,46,4,1,0,176,4,77
1,1245.4,46,4,1,0,167,4,77
0,1238.9,47,4,1,0,128,4,77
1,1245.4,47,4,1,0,46,4,77
1,1234.35,47,4,1,0,41,4,77
1,1228.5,48,4,1,0,35,4,77
0,1233.7,48,4,1,0,51,4,77
0,1230.45,48,4,1,0,40,4,77
0,1232.4,49,4,1,0,47,4,77
0,1213.55,50,4,1,0,42,4,77
0,1214.2,50,4,1,0,177,4,77
0,1209.65,51,4,1,0,177,4,77
0,1181.05,54,4,1,0,164,4,77
0,1181.7,54,4,1,1,167,4,77
0,1184.3,54,4,1,1,164,4,77
0,1186.9,54,4,1,1,172,4,77
1,1188.85,53,4,1,0,88,4,77
1,1179.1,55,4,1,0,37,4,77
1,1191.45,53,4,1,0,46,4,77
1,1194.05,53,4,1,0,50,4,77
1,1162.2,57,4,1,0,42,4,77
1,1182.35,54,4,1,0,77,4,77
1,1178.45,54,4,1,0,79,4,77
1,1196.65,52,4,1,0,83,4,77
1,1175.2,55,4,1,0,94,4,77
1,1177.8,55,4,1,0,78,4,77
1,1177.15,55,4,1,0,78,4,77
1,1201.85,52,4,1,0,93,4,77
1,1201.2,51,4,1,0,88,4,77
1,1205.1,51,4,1,0,90,4,77
1,1205.1,51,4,1,0,90,4,77
1,1210.3,51,4,1,0,88,4,77
1,1209.0,51,4,1,0,89,4,77
1,1194.7,52,4,1,0,92,4,77
1,1196.65,53,4,1,0,90,4,77
